tau,rho,precision,recall,far,f1,tp,nAccepted,nFalseAccept
0.0891510625876776,2,1,0.882777777777778,0,0.937739746237828,1589,1589,0
0.0891510625876776,2.5,1,0.882777777777778,0,0.937739746237828,1589,1589,0
0.0891510625876776,3,1,0.882777777777778,0,0.937739746237828,1589,1589,0
0.0891510625876776,4,1,0.882222222222222,0,0.937426210153483,1588,1588,0
0.0891510625876776,5,1,0.875555555555556,0,0.933649289099526,1576,1576,0
0.0891510625876776,7,1,0.846111111111111,0,0.91664158892567,1523,1523,0
0.0891510625876776,10,1,0.784444444444444,0,0.87920298879203,1412,1412,0
0.0935991796619785,1,1,0.870555555555556,0,0.930798930798931,1567,1567,0
0.0935991796619785,1.1,1,0.870555555555556,0,0.930798930798931,1567,1567,0
0.0935991796619785,1.25,1,0.870555555555556,0,0.930798930798931,1567,1567,0
0.0935991796619785,1.5,1,0.870555555555556,0,0.930798930798931,1567,1567,0
0.0935991796619785,1.75,1,0.870555555555556,0,0.930798930798931,1567,1567,0
0.0935991796619785,2,1,0.870555555555556,0,0.930798930798931,1567,1567,0
0.0935991796619785,2.5,1,0.870555555555556,0,0.930798930798931,1567,1567,0
0.0935991796619785,3,1,0.870555555555556,0,0.930798930798931,1567,1567,0
0.0935991796619785,4,1,0.870555555555556,0,0.930798930798931,1567,1567,0
0.0935991796619785,5,1,0.866111111111111,0,0.928252456088122,1559,1559,0
0.0935991796619785,7,1,0.839444444444444,0,0.912715191784959,1511,1511,0
0.0935991796619785,10,1,0.781111111111111,0,0.877105427323768,1406,1406,0
0.0971271988053901,1,1,0.857777777777778,0,0.923444976076555,1544,1544,0
0.0971271988053901,1.1,1,0.857777777777778,0,0.923444976076555,1544,1544,0
0.0971271988053901,1.25,1,0.857777777777778,0,0.923444976076555,1544,1544,0
0.0971271988053901,1.5,1,0.857777777777778,0,0.923444976076555,1544,1544,0
0.0971271988053901,1.75,1,0.857777777777778,0,0.923444976076555,1544,1544,0
0.0971271988053901,2,1,0.857777777777778,0,0.923444976076555,1544,1544,0
0.0971271988053901,2.5,1,0.857777777777778,0,0.923444976076555,1544,1544,0
0.0971271988053901,3,1,0.857777777777778,0,0.923444976076555,1544,1544,0
0.0971271988053901,4,1,0.857777777777778,0,0.923444976076555,1544,1544,0
0.0971271988053901,5,1,0.856111111111111,0,0.922478299910206,1541,1541,0
0.0971271988053901,7,1,0.831111111111111,0,0.907766990291262,1496,1496,0
0.0971271988053901,10,1,0.776666666666667,0,0.874296435272045,1398,1398,0
0.101198820776908,1,1,0.845,0,0.915989159891599,1521,1521,0
0.101198820776908,1.1,1,0.845,0,0.915989159891599,1521,1521,0
0.101198820776908,1.25,1,0.845,0,0.915989159891599,1521,1521,0
0.101198820776908,1.5,1,0.845,0,0.915989159891599,1521,1521,0
0.101198820776908,1.75,1,0.845,0,0.915989159891599,1521,1521,0
0.101198820776908,2,1,0.845,0,0.915989159891599,1521,1521,0
0.101198820776908,2.5,1,0.845,0,0.915989159891599,1521,1521,0
0.101198820776908,3,1,0.845,0,0.915989159891599,1521,1521,0
0.101198820776908,4,1,0.845,0,0.915989159891599,1521,1521,0
0.101198820776908,5,1,0.843333333333333,0,0.91500904159132,1518,1518,0
0.101198820776908,7,1,0.821111111111111,0,0.901769371568029,1478,1478,0
0.101198820776908,10,1,0.768888888888889,0,0.869346733668342,1384,1384,0
0.104799882372501,1,1,0.832777777777778,0,0.90876023037284,1499,1499,0
0.104799882372501,1.1,1,0.832777777777778,0,0.90876023037284,1499,1499,0
0.104799882372501,1.25,1,0.832777777777778,0,0.90876023037284,1499,1499,0
0.104799882372501,1.5,1,0.832777777777778,0,0.90876023037284,1499,1499,0
0.104799882372501,1.75,1,0.832777777777778,0,0.90876023037284,1499,1499,0
0.104799882372501,2,1,0.832777777777778,0,0.90876023037284,1499,1499,0
0.104799882372501,2.5,1,0.832777777777778,0,0.90876023037284,1499,1499,0
0.104799882372501,3,1,0.832777777777778,0,0.90876023037284,1499,1499,0
0.104799882372501,4,1,0.832777777777778,0,0.90876023037284,1499,1499,0
0.104799882372501,5,1,0.831111111111111,0,0.907766990291262,1496,1496,0
0.104799882372501,7,1,0.810555555555556,0,0.895366676894753,1459,1459,0
0.104799882372501,10,1,0.761666666666667,0,0.864711447492905,1371,1371,0
0.109763369658818,1,1,0.82,0,0.901098901098901,1476,1476,0
0.109763369658818,1.1,1,0.82,0,0.901098901098901,1476,1476,0
0.109763369658818,1.25,1,0.82,0,0.901098901098901,1476,1476,0
0.109763369658818,1.5,1,0.82,0,0.901098901098901,1476,1476,0
0.109763369658818,1.75,1,0.82,0,0.901098901098901,1476,1476,0
0.109763369658818,2,1,0.82,0,0.901098901098901,1476,1476,0
0.109763369658818,2.5,1,0.82,0,0.901098901098901,1476,1476,0
0.109763369658818,3,1,0.82,0,0.901098901098901,1476,1476,0
0.109763369658818,4,1,0.82,0,0.901098901098901,1476,1476,0
0.109763369658818,5,1,0.818888888888889,0,0.900427611484423,1474,1474,0
0.109763369658818,7,1,0.801111111111111,0,0.889574336829118,1442,1442,0
0.109763369658818,10,1,0.756111111111111,0,0.861119898766213,1361,1361,0
0.11390110019727,1,1,0.807222222222222,0,0.893329234552721,1453,1453,0
0.11390110019727,1.1,1,0.807222222222222,0,0.893329234552721,1453,1453,0
0.11390110019727,1.25,1,0.807222222222222,0,0.893329234552721,1453,1453,0
0.11390110019727,1.5,1,0.807222222222222,0,0.893329234552721,1453,1453,0
0.11390110019727,1.75,1,0.807222222222222,0,0.893329234552721,1453,1453,0
0.11390110019727,2,1,0.807222222222222,0,0.893329234552721,1453,1453,0
0.11390110019727,2.5,1,0.807222222222222,0,0.893329234552721,1453,1453,0
0.11390110019727,3,1,0.807222222222222,0,0.893329234552721,1453,1453,0
0.11390110019727,4,1,0.807222222222222,0,0.893329234552721,1453,1453,0
0.11390110019727,5,1,0.806111111111111,0,0.892648415872039,1451,1451,0
0.11390110019727,7,1,0.791111111111111,0,0.883374689826303,1424,1424,0
0.11390110019727,10,1,0.750555555555556,0,0.857505553792447,1351,1351,0
0.119094872689222,1,1,0.795,0,0.885793871866295,1431,1431,0
0.119094872689222,1.1,1,0.795,0,0.885793871866295,1431,1431,0
0.119094872689222,1.25,1,0.795,0,0.885793871866295,1431,1431,0
0.119094872689222,1.5,1,0.795,0,0.885793871866295,1431,1431,0
0.119094872689222,1.75,1,0.795,0,0.885793871866295,1431,1431,0
0.119094872689222,2,1,0.795,0,0.885793871866295,1431,1431,0
0.119094872689222,2.5,1,0.795,0,0.885793871866295,1431,1431,0
0.119094872689222,3,1,0.795,0,0.885793871866295,1431,1431,0
0.119094872689222,4,1,0.795,0,0.885793871866295,1431,1431,0
0.119094872689222,5,1,0.793888888888889,0,0.885103747290183,1429,1429,0
0.119094872689222,7,1,0.780555555555556,0,0.876755070202808,1405,1405,0
0.119094872689222,10,1,0.743888888888889,0,0.853137942019752,1339,1339,0
0.123822347390817,1,1,0.782222222222222,0,0.877805486284289,1408,1408,0
0.123822347390817,1.1,1,0.782222222222222,0,0.877805486284289,1408,1408,0
0.123822347390817,1.25,1,0.782222222222222,0,0.877805486284289,1408,1408,0
0.123822347390817,1.5,1,0.782222222222222,0,0.877805486284289,1408,1408,0
0.123822347390817,1.75,1,0.782222222222222,0,0.877805486284289,1408,1408,0
0.123822347390817,2,1,0.782222222222222,0,0.877805486284289,1408,1408,0
0.123822347390817,2.5,1,0.782222222222222,0,0.877805486284289,1408,1408,0
0.123822347390817,3,1,0.782222222222222,0,0.877805486284289,1408,1408,0
0.123822347390817,4,1,0.782222222222222,0,0.877805486284289,1408,1408,0
0.123822347390817,5,1,0.781666666666667,0,0.877455565949485,1407,1407,0
0.123822347390817,7,1,0.770555555555556,0,0.870411044869783,1387,1387,0
0.123822347390817,10,1,0.736111111111111,0,0.848,1325,1325,0
0.128440366972477,1,1,0.77,0,0.870056497175141,1386,1386,0
0.128440366972477,1.1,1,0.77,0,0.870056497175141,1386,1386,0
0.128440366972477,1.25,1,0.77,0,0.870056497175141,1386,1386,0
0.128440366972477,1.5,1,0.77,0,0.870056497175141,1386,1386,0
0.128440366972477,1.75,1,0.77,0,0.870056497175141,1386,1386,0
0.128440366972477,2,1,0.77,0,0.870056497175141,1386,1386,0
0.128440366972477,2.5,1,0.77,0,0.870056497175141,1386,1386,0
0.128440366972477,3,1,0.77,0,0.870056497175141,1386,1386,0
0.128440366972477,4,1,0.77,0,0.870056497175141,1386,1386,0
0.128440366972477,5,1,0.77,0,0.870056497175141,1386,1386,0
0.128440366972477,7,1,0.760555555555556,0,0.863994951088672,1369,1369,0
0.128440366972477,10,1,0.728333333333333,0,0.84281581485053,1311,1311,0
0.132697155390214,1,1,0.757222222222222,0,0.861840025292444,1363,1363,0
0.132697155390214,1.1,1,0.757222222222222,0,0.861840025292444,1363,1363,0
0.132697155390214,1.25,1,0.757222222222222,0,0.861840025292444,1363,1363,0
0.132697155390214,1.5,1,0.757222222222222,0,0.861840025292444,1363,1363,0
0.132697155390214,1.75,1,0.757222222222222,0,0.861840025292444,1363,1363,0
0.132697155390214,2,1,0.757222222222222,0,0.861840025292444,1363,1363,0
0.132697155390214,2.5,1,0.757222222222222,0,0.861840025292444,1363,1363,0
0.132697155390214,3,1,0.757222222222222,0,0.861840025292444,1363,1363,0
0.132697155390214,4,1,0.757222222222222,0,0.861840025292444,1363,1363,0
0.132697155390214,5,1,0.757222222222222,0,0.861840025292444,1363,1363,0
0.132697155390214,7,1,0.748333333333333,0,0.856053384175405,1347,1347,0
0.132697155390214,10,1,0.718888888888889,0,0.836457659987072,1294,1294,0
0.13666550036243,1,1,0.744444444444444,0,0.853503184713376,1340,1340,0
0.13666550036243,1.1,1,0.744444444444444,0,0.853503184713376,1340,1340,0
0.13666550036243,1.25,1,0.744444444444444,0,0.853503184713376,1340,1340,0
0.13666550036243,1.5,1,0.744444444444444,0,0.853503184713376,1340,1340,0
0.13666550036243,1.75,1,0.744444444444444,0,0.853503184713376,1340,1340,0
0.13666550036243,2,1,0.744444444444444,0,0.853503184713376,1340,1340,0
0.13666550036243,2.5,1,0.744444444444444,0,0.853503184713376,1340,1340,0
0.13666550036243,3,1,0.744444444444444,0,0.853503184713376,1340,1340,0
0.13666550036243,4,1,0.744444444444444,0,0.853503184713376,1340,1340,0
0.13666550036243,5,1,0.744444444444444,0,0.853503184713376,1340,1340,0
0.13666550036243,7,1,0.736111111111111,0,0.848,1325,1325,0
0.13666550036243,10,1,0.71,0,0.830409356725146,1278,1278,0
0.139956721619946,1,1,0.731666666666667,0,0.845043310875842,1317,1317,0
0.139956721619946,1.1,1,0.731666666666667,0,0.845043310875842,1317,1317,0
0.139956721619946,1.25,1,0.731666666666667,0,0.845043310875842,1317,1317,0
0.139956721619946,1.5,1,0.731666666666667,0,0.845043310875842,1317,1317,0
0.139956721619946,1.75,1,0.731666666666667,0,0.845043310875842,1317,1317,0
0.139956721619946,2,1,0.731666666666667,0,0.845043310875842,1317,1317,0
0.139956721619946,2.5,1,0.731666666666667,0,0.845043310875842,1317,1317,0
0.139956721619946,3,1,0.731666666666667,0,0.845043310875842,1317,1317,0
0.139956721619946,4,1,0.731666666666667,0,0.845043310875842,1317,1317,0
0.139956721619946,5,1,0.731666666666667,0,0.845043310875842,1317,1317,0
0.139956721619946,7,1,0.725555555555556,0,0.840952994204765,1306,1306,0
0.139956721619946,10,1,0.700555555555556,0,0.82391375367527,1261,1261,0
0.144553676892444,1,1,0.719444444444444,0,0.836833602584814,1295,1295,0
0.144553676892444,1.1,1,0.719444444444444,0,0.836833602584814,1295,1295,0
0.144553676892444,1.25,1,0.719444444444444,0,0.836833602584814,1295,1295,0
0.144553676892444,1.5,1,0.719444444444444,0,0.836833602584814,1295,1295,0
0.144553676892444,1.75,1,0.719444444444444,0,0.836833602584814,1295,1295,0
0.144553676892444,2,1,0.719444444444444,0,0.836833602584814,1295,1295,0
0.144553676892444,2.5,1,0.719444444444444,0,0.836833602584814,1295,1295,0
0.144553676892444,3,1,0.719444444444444,0,0.836833602584814,1295,1295,0
0.144553676892444,4,1,0.719444444444444,0,0.836833602584814,1295,1295,0
0.144553676892444,5,1,0.719444444444444,0,0.836833602584814,1295,1295,0
0.144553676892444,7,1,0.714444444444444,0,0.833441348023331,1286,1286,0
0.144553676892444,10,1,0.691111111111111,0,0.817345597897503,1244,1244,0
0.148563579706976,1,1,0.706666666666667,0,0.828125,1272,1272,0
0.148563579706976,1.1,1,0.706666666666667,0,0.828125,1272,1272,0
0.148563579706976,1.25,1,0.706666666666667,0,0.828125,1272,1272,0
0.148563579706976,1.5,1,0.706666666666667,0,0.828125,1272,1272,0
0.148563579706976,1.75,1,0.706666666666667,0,0.828125,1272,1272,0
0.148563579706976,2,1,0.706666666666667,0,0.828125,1272,1272,0
0.148563579706976,2.5,1,0.706666666666667,0,0.828125,1272,1272,0
0.148563579706976,3,1,0.706666666666667,0,0.828125,1272,1272,0
0.148563579706976,4,1,0.706666666666667,0,0.828125,1272,1272,0
0.148563579706976,5,1,0.706666666666667,0,0.828125,1272,1272,0
0.148563579706976,7,1,0.702222222222222,0,0.825065274151436,1264,1264,0
0.148563579706976,10,1,0.682222222222222,0,0.8110964332893,1228,1228,0
0.152627819145183,1,1,0.693888888888889,0,0.819285011479173,1249,1249,0
0.152627819145183,1.1,1,0.693888888888889,0,0.819285011479173,1249,1249,0
0.152627819145183,1.25,1,0.693888888888889,0,0.819285011479173,1249,1249,0
0.152627819145183,1.5,1,0.693888888888889,0,0.819285011479173,1249,1249,0
0.152627819145183,1.75,1,0.693888888888889,0,0.819285011479173,1249,1249,0
0.152627819145183,2,1,0.693888888888889,0,0.819285011479173,1249,1249,0
0.152627819145183,2.5,1,0.693888888888889,0,0.819285011479173,1249,1249,0
0.152627819145183,3,1,0.693888888888889,0,0.819285011479173,1249,1249,0
0.152627819145183,4,1,0.693888888888889,0,0.819285011479173,1249,1249,0
0.152627819145183,5,1,0.693888888888889,0,0.819285011479173,1249,1249,0
0.152627819145183,7,1,0.69,0,0.816568047337278,1242,1242,0
0.152627819145183,10,1,0.672777777777778,0,0.804383925606111,1211,1211,0
0.157089214225183,1,1,0.681666666666667,0,0.810703666997027,1227,1227,0
0.157089214225183,1.1,1,0.681666666666667,0,0.810703666997027,1227,1227,0
0.157089214225183,1.25,1,0.681666666666667,0,0.810703666997027,1227,1227,0
0.157089214225183,1.5,1,0.681666666666667,0,0.810703666997027,1227,1227,0
0.157089214225183,1.75,1,0.681666666666667,0,0.810703666997027,1227,1227,0
0.157089214225183,2,1,0.681666666666667,0,0.810703666997027,1227,1227,0
0.157089214225183,2.5,1,0.681666666666667,0,0.810703666997027,1227,1227,0
0.157089214225183,3,1,0.681666666666667,0,0.810703666997027,1227,1227,0
0.157089214225183,4,1,0.681666666666667,0,0.810703666997027,1227,1227,0
0.157089214225183,5,1,0.681666666666667,0,0.810703666997027,1227,1227,0
0.157089214225183,7,1,0.677777777777778,0,0.80794701986755,1220,1220,0
0.157089214225183,10,1,0.661666666666667,0,0.796389167502508,1191,1191,0
0.160004642704114,1,1,0.668888888888889,0,0.801597869507324,1204,1204,0
0.160004642704114,1.1,1,0.668888888888889,0,0.801597869507324,1204,1204,0
0.160004642704114,1.25,1,0.668888888888889,0,0.801597869507324,1204,1204,0
0.160004642704114,1.5,1,0.668888888888889,0,0.801597869507324,1204,1204,0
0.160004642704114,1.75,1,0.668888888888889,0,0.801597869507324,1204,1204,0
0.160004642704114,2,1,0.668888888888889,0,0.801597869507324,1204,1204,0
0.160004642704114,2.5,1,0.668888888888889,0,0.801597869507324,1204,1204,0
0.160004642704114,3,1,0.668888888888889,0,0.801597869507324,1204,1204,0
0.160004642704114,4,1,0.668888888888889,0,0.801597869507324,1204,1204,0
0.160004642704114,5,1,0.668888888888889,0,0.801597869507324,1204,1204,0
0.160004642704114,7,1,0.666111111111111,0,0.799599866622207,1199,1199,0
0.160004642704114,10,1,0.652222222222222,0,0.78950907868191,1174,1174,0
0.16442707988482,1,1,0.656111111111111,0,0.792351559879235,1181,1181,0
0.16442707988482,1.1,1,0.656111111111111,0,0.792351559879235,1181,1181,0
0.16442707988482,1.25,1,0.656111111111111,0,0.792351559879235,1181,1181,0
0.16442707988482,1.5,1,0.656111111111111,0,0.792351559879235,1181,1181,0
0.16442707988482,1.75,1,0.656111111111111,0,0.792351559879235,1181,1181,0
0.16442707988482,2,1,0.656111111111111,0,0.792351559879235,1181,1181,0
0.16442707988482,2.5,1,0.656111111111111,0,0.792351559879235,1181,1181,0
0.16442707988482,3,1,0.656111111111111,0,0.792351559879235,1181,1181,0
0.16442707988482,4,1,0.656111111111111,0,0.792351559879235,1181,1181,0
0.16442707988482,5,1,0.656111111111111,0,0.792351559879235,1181,1181,0
0.16442707988482,7,1,0.653333333333333,0,0.790322580645161,1176,1176,0
0.16442707988482,10,1,0.640555555555556,0,0.780900778868947,1153,1153,0
0.16933188734431,1,1,0.643888888888889,0,0.783372761067928,1159,1159,0
0.16933188734431,1.1,1,0.643888888888889,0,0.783372761067928,1159,1159,0
0.16933188734431,1.25,1,0.643888888888889,0,0.783372761067928,1159,1159,0
0.16933188734431,1.5,1,0.643888888888889,0,0.783372761067928,1159,1159,0
0.16933188734431,1.75,1,0.643888888888889,0,0.783372761067928,1159,1159,0
0.16933188734431,2,1,0.643888888888889,0,0.783372761067928,1159,1159,0
0.16933188734431,2.5,1,0.643888888888889,0,0.783372761067928,1159,1159,0
0.16933188734431,3,1,0.643888888888889,0,0.783372761067928,1159,1159,0
0.16933188734431,4,1,0.643888888888889,0,0.783372761067928,1159,1159,0
0.16933188734431,5,1,0.643888888888889,0,0.783372761067928,1159,1159,0
0.16933188734431,7,1,0.641666666666667,0,0.781725888324873,1155,1155,0
0.16933188734431,10,1,0.630555555555556,0,0.773424190800681,1135,1135,0
0.173757343433607,1,1,0.631111111111111,0,0.773841961852861,1136,1136,0
0.173757343433607,1.1,1,0.631111111111111,0,0.773841961852861,1136,1136,0
0.173757343433607,1.25,1,0.631111111111111,0,0.773841961852861,1136,1136,0
0.173757343433607,1.5,1,0.631111111111111,0,0.773841961852861,1136,1136,0
0.173757343433607,1.75,1,0.631111111111111,0,0.773841961852861,1136,1136,0
0.173757343433607,2,1,0.631111111111111,0,0.773841961852861,1136,1136,0
0.173757343433607,2.5,1,0.631111111111111,0,0.773841961852861,1136,1136,0
0.173757343433607,3,1,0.631111111111111,0,0.773841961852861,1136,1136,0
0.173757343433607,4,1,0.631111111111111,0,0.773841961852861,1136,1136,0
0.173757343433607,5,1,0.631111111111111,0,0.773841961852861,1136,1136,0
0.173757343433607,7,1,0.629444444444444,0,0.772587794067508,1133,1133,0
0.173757343433607,10,1,0.619444444444444,0,0.765008576329331,1115,1115,0
0.177975543067766,1,1,0.618333333333333,0,0.764160659114315,1113,1113,0
0.177975543067766,1.1,1,0.618333333333333,0,0.764160659114315,1113,1113,0
0.177975543067766,1.25,1,0.618333333333333,0,0.764160659114315,1113,1113,0
0.177975543067766,1.5,1,0.618333333333333,0,0.764160659114315,1113,1113,0
0.177975543067766,1.75,1,0.618333333333333,0,0.764160659114315,1113,1113,0
0.177975543067766,2,1,0.618333333333333,0,0.764160659114315,1113,1113,0
0.177975543067766,2.5,1,0.618333333333333,0,0.764160659114315,1113,1113,0
0.177975543067766,3,1,0.618333333333333,0,0.764160659114315,1113,1113,0
0.177975543067766,4,1,0.618333333333333,0,0.764160659114315,1113,1113,0
0.177975543067766,5,1,0.618333333333333,0,0.764160659114315,1113,1113,0
0.177975543067766,7,1,0.616666666666667,0,0.762886597938144,1110,1110,0
0.177975543067766,10,1,0.607222222222222,0,0.755617006567577,1093,1093,0
0.182735936347681,1,1,0.606111111111111,0,0.754756139744033,1091,1091,0
0.182735936347681,1.1,1,0.606111111111111,0,0.754756139744033,1091,1091,0
0.182735936347681,1.25,1,0.606111111111111,0,0.754756139744033,1091,1091,0
0.182735936347681,1.5,1,0.606111111111111,0,0.754756139744033,1091,1091,0
0.182735936347681,1.75,1,0.606111111111111,0,0.754756139744033,1091,1091,0
0.182735936347681,2,1,0.606111111111111,0,0.754756139744033,1091,1091,0
0.182735936347681,2.5,1,0.606111111111111,0,0.754756139744033,1091,1091,0
0.182735936347681,3,1,0.606111111111111,0,0.754756139744033,1091,1091,0
0.182735936347681,4,1,0.606111111111111,0,0.754756139744033,1091,1091,0
0.182735936347681,5,1,0.606111111111111,0,0.754756139744033,1091,1091,0
0.182735936347681,7,1,0.604444444444444,0,0.753462603878116,1088,1088,0
0.182735936347681,10,1,0.595555555555556,0,0.746518105849582,1072,1072,0
0.186934980808402,1,1,0.593333333333333,0,0.744769874476988,1068,1068,0
0.186934980808402,1.1,1,0.593333333333333,0,0.744769874476988,1068,1068,0
0.186934980808402,1.25,1,0.593333333333333,0,0.744769874476988,1068,1068,0
0.186934980808402,1.5,1,0.593333333333333,0,0.744769874476988,1068,1068,0
0.186934980808402,1.75,1,0.593333333333333,0,0.744769874476988,1068,1068,0
0.186934980808402,2,1,0.593333333333333,0,0.744769874476988,1068,1068,0
0.186934980808402,2.5,1,0.593333333333333,0,0.744769874476988,1068,1068,0
0.186934980808402,3,1,0.593333333333333,0,0.744769874476988,1068,1068,0
0.186934980808402,4,1,0.593333333333333,0,0.744769874476988,1068,1068,0
0.186934980808402,5,1,0.593333333333333,0,0.744769874476988,1068,1068,0
0.186934980808402,7,1,0.591666666666667,0,0.743455497382199,1065,1065,0
0.186934980808402,10,1,0.583333333333333,0,0.736842105263158,1050,1050,0
0.191411230243642,1,1,0.580555555555556,0,0.734622144112478,1045,1045,0
0.191411230243642,1.1,1,0.580555555555556,0,0.734622144112478,1045,1045,0
0.191411230243642,1.25,1,0.580555555555556,0,0.734622144112478,1045,1045,0
0.191411230243642,1.5,1,0.580555555555556,0,0.734622144112478,1045,1045,0
0.191411230243642,1.75,1,0.580555555555556,0,0.734622144112478,1045,1045,0
0.191411230243642,2,1,0.580555555555556,0,0.734622144112478,1045,1045,0
0.191411230243642,2.5,1,0.580555555555556,0,0.734622144112478,1045,1045,0
0.191411230243642,3,1,0.580555555555556,0,0.734622144112478,1045,1045,0
0.191411230243642,4,1,0.580555555555556,0,0.734622144112478,1045,1045,0
0.191411230243642,5,1,0.580555555555556,0,0.734622144112478,1045,1045,0
0.191411230243642,7,1,0.578888888888889,0,0.733286418015482,1042,1042,0
0.191411230243642,10,1,0.571666666666667,0,0.72746553552492,1029,1029,0
0.195346495404063,1,1,0.568333333333333,0,0.724760892667375,1023,1023,0
0.195346495404063,1.1,1,0.568333333333333,0,0.724760892667375,1023,1023,0
0.195346495404063,1.25,1,0.568333333333333,0,0.724760892667375,1023,1023,0
0.195346495404063,1.5,1,0.568333333333333,0,0.724760892667375,1023,1023,0
0.195346495404063,1.75,1,0.568333333333333,0,0.724760892667375,1023,1023,0
0.195346495404063,2,1,0.568333333333333,0,0.724760892667375,1023,1023,0
0.195346495404063,2.5,1,0.568333333333333,0,0.724760892667375,1023,1023,0
0.195346495404063,3,1,0.568333333333333,0,0.724760892667375,1023,1023,0
0.195346495404063,4,1,0.568333333333333,0,0.724760892667375,1023,1023,0
0.195346495404063,5,1,0.568333333333333,0,0.724760892667375,1023,1023,0
0.195346495404063,7,1,0.566666666666667,0,0.723404255319149,1020,1020,0
0.195346495404063,10,1,0.560555555555556,0,0.718405126379494,1009,1009,0
0.2,1,1,0.557222222222222,0,0.71566179093828,1003,1003,0
0.2,1.1,1,0.557222222222222,0,0.71566179093828,1003,1003,0
0.2,1.25,1,0.557222222222222,0,0.71566179093828,1003,1003,0
0.2,1.5,1,0.557222222222222,0,0.71566179093828,1003,1003,0
0.2,1.75,1,0.557222222222222,0,0.71566179093828,1003,1003,0
0.2,2,1,0.557222222222222,0,0.71566179093828,1003,1003,0
0.2,2.5,1,0.557222222222222,0,0.71566179093828,1003,1003,0
0.2,3,1,0.557222222222222,0,0.71566179093828,1003,1003,0
0.2,4,1,0.557222222222222,0,0.71566179093828,1003,1003,0
0.2,5,1,0.557222222222222,0,0.71566179093828,1003,1003,0
0.2,7,1,0.555555555555556,0,0.714285714285714,1000,1000,0
0.2,10,1,0.550555555555556,0,0.710139734862057,991,991,0
0.203917851669679,1,1,0.542777777777778,0,0.703637018365142,977,977,0
0.203917851669679,1.1,1,0.542777777777778,0,0.703637018365142,977,977,0
0.203917851669679,1.25,1,0.542777777777778,0,0.703637018365142,977,977,0
0.203917851669679,1.5,1,0.542777777777778,0,0.703637018365142,977,977,0
0.203917851669679,1.75,1,0.542777777777778,0,0.703637018365142,977,977,0
0.203917851669679,2,1,0.542777777777778,0,0.703637018365142,977,977,0
0.203917851669679,2.5,1,0.542777777777778,0,0.703637018365142,977,977,0
0.203917851669679,3,1,0.542777777777778,0,0.703637018365142,977,977,0
0.203917851669679,4,1,0.542777777777778,0,0.703637018365142,977,977,0
0.203917851669679,5,1,0.542777777777778,0,0.703637018365142,977,977,0
0.203917851669679,7,1,0.541111111111111,0,0.702235039653929,974,974,0
0.203917851669679,10,1,0.537777777777778,0,0.699421965317919,968,968,0
0.207829424830442,1,1,0.530555555555556,0,0.693284936479129,955,955,0
0.207829424830442,1.1,1,0.530555555555556,0,0.693284936479129,955,955,0
0.207829424830442,1.25,1,0.530555555555556,0,0.693284936479129,955,955,0
0.207829424830442,1.5,1,0.530555555555556,0,0.693284936479129,955,955,0
0.207829424830442,1.75,1,0.530555555555556,0,0.693284936479129,955,955,0
0.207829424830442,2,1,0.530555555555556,0,0.693284936479129,955,955,0
0.207829424830442,2.5,1,0.530555555555556,0,0.693284936479129,955,955,0
0.207829424830442,3,1,0.530555555555556,0,0.693284936479129,955,955,0
0.207829424830442,4,1,0.530555555555556,0,0.693284936479129,955,955,0
0.207829424830442,5,1,0.530555555555556,0,0.693284936479129,955,955,0
0.207829424830442,7,1,0.528888888888889,0,0.691860465116279,952,952,0
0.207829424830442,10,1,0.525555555555556,0,0.689002184996358,946,946,0
0.212316133260041,1,1,0.517777777777778,0,0.682284040995608,932,932,0
0.212316133260041,1.1,1,0.517777777777778,0,0.682284040995608,932,932,0
0.212316133260041,1.25,1,0.517777777777778,0,0.682284040995608,932,932,0
0.212316133260041,1.5,1,0.517777777777778,0,0.682284040995608,932,932,0
0.212316133260041,1.75,1,0.517777777777778,0,0.682284040995608,932,932,0
0.212316133260041,2,1,0.517777777777778,0,0.682284040995608,932,932,0
0.212316133260041,2.5,1,0.517777777777778,0,0.682284040995608,932,932,0
0.212316133260041,3,1,0.517777777777778,0,0.682284040995608,932,932,0
0.212316133260041,4,1,0.517777777777778,0,0.682284040995608,932,932,0
0.212316133260041,5,1,0.517777777777778,0,0.682284040995608,932,932,0
0.212316133260041,7,1,0.516666666666667,0,0.681318681318681,930,930,0
0.212316133260041,10,1,0.513333333333333,0,0.6784140969163,924,924,0
0.217639149552087,1,1,0.505,0,0.67109634551495,909,909,0
0.217639149552087,1.1,1,0.505,0,0.67109634551495,909,909,0
0.217639149552087,1.25,1,0.505,0,0.67109634551495,909,909,0
0.217639149552087,1.5,1,0.505,0,0.67109634551495,909,909,0
0.217639149552087,1.75,1,0.505,0,0.67109634551495,909,909,0
0.217639149552087,2,1,0.505,0,0.67109634551495,909,909,0
0.217639149552087,2.5,1,0.505,0,0.67109634551495,909,909,0
0.217639149552087,3,1,0.505,0,0.67109634551495,909,909,0
0.217639149552087,4,1,0.505,0,0.67109634551495,909,909,0
0.217639149552087,5,1,0.505,0,0.67109634551495,909,909,0
0.217639149552087,7,1,0.503888888888889,0,0.670114517916513,907,907,0
0.217639149552087,10,1,0.501111111111111,0,0.667653589933383,902,902,0
0.223163418013455,1,1,0.492777777777778,0,0.660215854112393,887,887,0
